,CIK,CONAME,FYRMO,FDATE,FORM,SECFNAME,positive_score,negative_score,polarity_score,average_sentence_length,percentage_of_complex_words,fog_index,complex_word_count,word_count,uncertainty_score,constraining_score,positive_word_proportion,negative_word_proportion,uncertainty_word_proportion,constraining_word_proportion,constraining_words_for_whole_report
92,6071,AMES DEPARTMENT STORES INC,199909,14-09-1999,10-Q,https://www.sec.gov/Archives/edgar/data/6071/0000006071-99-000015.txt,45,5,0.7999999840000004,2.95,0.6271186440677966,1.4308474576271188,37,59,3,0,0.7627118644067796,0.0847457627118644,0.05084745762711865,0.0,0
93,6071,AMES DEPARTMENT STORES INC,199912,14-12-1999,10-Q,https://www.sec.gov/Archives/edgar/data/6071/0000006071-99-000017.txt,37,20,0.2982456088027086,5.4,0.5833333333333334,2.3933333333333335,63,108,1,1,0.3425925925925926,0.18518518518518517,0.009259259259259259,0.009259259259259259,1
94,6071,AMES DEPARTMENT STORES INC,200004,11-04-2000,10-K,https://www.sec.gov/Archives/edgar/data/6071/0000006071-00-000002.txt,45,12,0.5789473582640815,4.4,0.4090909090909091,1.9236363636363638,36,88,1,0,0.5113636363636364,0.13636363636363635,0.011363636363636364,0.0,0
95,6071,AMES DEPARTMENT STORES INC,200006,13-06-2000,10-Q,https://www.sec.gov/Archives/edgar/data/6071/0000006071-00-000011.txt,36,24,0.19999999666666674,5.1,0.4803921568627451,2.232156862745098,49,102,0,3,0.35294117647058826,0.23529411764705882,0.0,0.029411764705882353,3
96,6201,AMR CORP,199908,16-08-1999,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000006201-99-000023.txt,56,7,0.777777765432099,3.65,0.5616438356164384,1.6846575342465755,41,73,1,1,0.7671232876712328,0.0958904109589041,0.0136986301369863,0.0136986301369863,1
97,6201,AMR CORP,199911,05-11-1999,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000006201-99-000028.txt,48,9,0.6842105143120962,3.5,0.42857142857142855,1.5714285714285714,30,70,3,1,0.6857142857142857,0.12857142857142856,0.04285714285714286,0.014285714285714285,1
98,6201,AMR CORP,200003,27-03-2000,10-K405,https://www.sec.gov/Archives/edgar/data/6201/0000950134-00-002454.txt,24,8,0.49999998437500054,2.25,0.6222222222222222,1.1488888888888888,28,45,0,0,0.5333333333333333,0.17777777777777778,0.0,0.0,0
99,6201,AMR CORP,200005,11-05-2000,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000006201-00-000009.txt,29,5,0.7058823321799315,2.05,0.6829268292682927,1.0931707317073172,28,41,0,0,0.7073170731707317,0.12195121951219512,0.0,0.0,0
100,6201,AMR CORP,200007,28-07-2000,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000950134-00-006067.txt,68,25,0.4623655864261765,7.1,0.5422535211267606,3.0569014084507042,77,142,2,0,0.4788732394366197,0.176056338028169,0.014084507042253521,0.0,0
101,6201,AMR CORP,200010,26-10-2000,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000006201-00-000017.txt,61,14,0.6266666583111112,4.95,0.6060606060606061,2.2224242424242426,60,99,3,1,0.6161616161616161,0.1414141414141414,0.030303030303030304,0.010101010101010102,1
102,6201,AMR CORP,200103,22-03-2001,10-K405,https://www.sec.gov/Archives/edgar/data/6201/0000950134-01-002483.txt,45,5,0.7999999840000004,2.95,0.6271186440677966,1.4308474576271188,37,59,3,0,0.7627118644067796,0.0847457627118644,0.05084745762711865,0.0,0
103,6201,AMR CORP,200104,24-04-2001,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000950134-01-500665.txt,37,20,0.2982456088027086,5.4,0.5833333333333334,2.3933333333333335,63,108,1,1,0.3425925925925926,0.18518518518518517,0.009259259259259259,0.009259259259259259,1
104,6201,AMR CORP,200108,13-08-2001,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000006201-01-500032.txt,45,12,0.5789473582640815,4.4,0.4090909090909091,1.9236363636363638,36,88,1,0,0.5113636363636364,0.13636363636363635,0.011363636363636364,0.0,0
105,6201,AMR CORP,200110,25-10-2001,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000006201-01-500047.txt,36,24,0.19999999666666674,5.1,0.4803921568627451,2.232156862745098,49,102,0,3,0.35294117647058826,0.23529411764705882,0.0,0.029411764705882353,3
106,6201,AMR CORP,200202,28-02-2002,10-K405,https://www.sec.gov/Archives/edgar/data/6201/0000950134-02-001661.txt,56,7,0.777777765432099,3.65,0.5616438356164384,1.6846575342465755,41,73,1,1,0.7671232876712328,0.0958904109589041,0.0136986301369863,0.0136986301369863,1
107,6201,AMR CORP,200204,18-04-2002,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000006201-02-000015.txt,48,9,0.6842105143120962,3.5,0.42857142857142855,1.5714285714285714,30,70,3,1,0.6857142857142857,0.12857142857142856,0.04285714285714286,0.014285714285714285,1
108,6201,AMR CORP,200207,19-07-2002,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000006201-02-000035.txt,24,8,0.49999998437500054,2.25,0.6222222222222222,1.1488888888888888,28,45,0,0,0.5333333333333333,0.17777777777777778,0.0,0.0,0
109,6201,AMR CORP,200210,18-10-2002,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000006201-02-000052.txt,29,5,0.7058823321799315,2.05,0.6829268292682927,1.0931707317073172,28,41,0,0,0.7073170731707317,0.12195121951219512,0.0,0.0,0
110,6201,AMR CORP,200210,18-10-2002,10-Q/A,https://www.sec.gov/Archives/edgar/data/6201/0000950134-02-012680.txt,68,25,0.4623655864261765,7.1,0.5422535211267606,3.0569014084507042,77,142,2,0,0.4788732394366197,0.176056338028169,0.014084507042253521,0.0,0
111,6201,AMR CORP,200210,18-10-2002,10-Q/A,https://www.sec.gov/Archives/edgar/data/6201/0000950134-02-012682.txt,61,14,0.6266666583111112,4.95,0.6060606060606061,2.2224242424242426,60,99,3,1,0.6161616161616161,0.1414141414141414,0.030303030303030304,0.010101010101010102,1
112,6201,AMR CORP,200304,01-04-2003,NT 10-K,https://www.sec.gov/Archives/edgar/data/6201/0000006201-03-000012.txt,45,5,0.7999999840000004,2.95,0.6271186440677966,1.4308474576271188,37,59,3,0,0.7627118644067796,0.0847457627118644,0.05084745762711865,0.0,0
113,6201,AMR CORP,200304,15-04-2003,10-K,https://www.sec.gov/Archives/edgar/data/6201/0001047469-03-013301.txt,37,20,0.2982456088027086,5.4,0.5833333333333334,2.3933333333333335,63,108,1,1,0.3425925925925926,0.18518518518518517,0.009259259259259259,0.009259259259259259,1
114,6201,AMR CORP,200305,15-05-2003,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000006201-03-000030.txt,45,12,0.5789473582640815,4.4,0.4090909090909091,1.9236363636363638,36,88,1,0,0.5113636363636364,0.13636363636363635,0.011363636363636364,0.0,0
115,6201,AMR CORP,200307,18-07-2003,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000006201-03-000045.txt,36,24,0.19999999666666674,5.1,0.4803921568627451,2.232156862745098,49,102,0,3,0.35294117647058826,0.23529411764705882,0.0,0.029411764705882353,3
116,6201,AMR CORP,200810,16-10-2008,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000006201-08-000060.txt,56,7,0.777777765432099,3.65,0.5616438356164384,1.6846575342465755,41,73,1,1,0.7671232876712328,0.0958904109589041,0.0136986301369863,0.0136986301369863,1
117,6201,AMR CORP,200902,19-02-2009,10-K,https://www.sec.gov/Archives/edgar/data/6201/0000006201-09-000009.txt,48,9,0.6842105143120962,3.5,0.42857142857142855,1.5714285714285714,30,70,3,1,0.6857142857142857,0.12857142857142856,0.04285714285714286,0.014285714285714285,1
118,6201,AMR CORP,200904,16-04-2009,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000006201-09-000016.txt,24,8,0.49999998437500054,2.25,0.6222222222222222,1.1488888888888888,28,45,0,0,0.5333333333333333,0.17777777777777778,0.0,0.0,0
119,6201,AMR CORP,200907,15-07-2009,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000006201-09-000029.txt,29,5,0.7058823321799315,2.05,0.6829268292682927,1.0931707317073172,28,41,0,0,0.7073170731707317,0.12195121951219512,0.0,0.0,0
120,6201,AMR CORP,200910,21-10-2009,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000006201-09-000038.txt,68,25,0.4623655864261765,7.1,0.5422535211267606,3.0569014084507042,77,142,2,0,0.4788732394366197,0.176056338028169,0.014084507042253521,0.0,0
121,6201,AMR CORP,200911,06-11-2009,10-Q/A,https://www.sec.gov/Archives/edgar/data/6201/0000006201-09-000040.txt,61,14,0.6266666583111112,4.95,0.6060606060606061,2.2224242424242426,60,99,3,1,0.6161616161616161,0.1414141414141414,0.030303030303030304,0.010101010101010102,1
122,6201,AMR CORP,201002,17-02-2010,10-K,https://www.sec.gov/Archives/edgar/data/6201/0000006201-10-000006.txt,45,5,0.7999999840000004,2.95,0.6271186440677966,1.4308474576271188,37,59,3,0,0.7627118644067796,0.0847457627118644,0.05084745762711865,0.0,0
123,6201,AMR CORP,201004,21-04-2010,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000006201-10-000013.txt,37,20,0.2982456088027086,5.4,0.5833333333333334,2.3933333333333335,63,108,1,1,0.3425925925925926,0.18518518518518517,0.009259259259259259,0.009259259259259259,1
124,6201,AMR CORP,201007,21-07-2010,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000950123-10-066894.txt,45,12,0.5789473582640815,4.4,0.4090909090909091,1.9236363636363638,36,88,1,0,0.5113636363636364,0.13636363636363635,0.011363636363636364,0.0,0
125,6201,AMR CORP,201010,20-10-2010,10-Q,https://www.sec.gov/Archives/edgar/data/6201/0000950123-10-094605.txt,36,24,0.19999999666666674,5.1,0.4803921568627451,2.232156862745098,49,102,0,3,0.35294117647058826,0.23529411764705882,0.0,0.029411764705882353,3
126,6260,ANACOMP INC,199402,14-02-1994,10-Q,https://www.sec.gov/Archives/edgar/data/6260/0000006260-94-000014.txt,56,7,0.777777765432099,3.65,0.5616438356164384,1.6846575342465755,41,73,1,1,0.7671232876712328,0.0958904109589041,0.0136986301369863,0.0136986301369863,1
127,6260,ANACOMP INC,199405,12-05-1994,10-Q,https://www.sec.gov/Archives/edgar/data/6260/0000006260-94-000016.txt,48,9,0.6842105143120962,3.5,0.42857142857142855,1.5714285714285714,30,70,3,1,0.6857142857142857,0.12857142857142856,0.04285714285714286,0.014285714285714285,1
128,6260,ANACOMP INC,199712,29-12-1997,10-K,https://www.sec.gov/Archives/edgar/data/6260/0000006260-97-000011.txt,24,8,0.49999998437500054,2.25,0.6222222222222222,1.1488888888888888,28,45,0,0,0.5333333333333333,0.17777777777777778,0.0,0.0,0
129,6260,ANACOMP INC,199802,17-02-1998,10-Q,https://www.sec.gov/Archives/edgar/data/6260/0000006260-98-000001.txt,29,5,0.7058823321799315,2.05,0.6829268292682927,1.0931707317073172,28,41,0,0,0.7073170731707317,0.12195121951219512,0.0,0.0,0
130,6260,ANACOMP INC,199805,13-05-1998,10-Q,https://www.sec.gov/Archives/edgar/data/6260/0000006260-98-000003.txt,68,25,0.4623655864261765,7.1,0.5422535211267606,3.0569014084507042,77,142,2,0,0.4788732394366197,0.176056338028169,0.014084507042253521,0.0,0
131,6260,ANACOMP INC,199808,14-08-1998,10-Q,https://www.sec.gov/Archives/edgar/data/6260/0000914121-98-000672.txt,61,14,0.6266666583111112,4.95,0.6060606060606061,2.2224242424242426,60,99,3,1,0.6161616161616161,0.1414141414141414,0.030303030303030304,0.010101010101010102,1
132,6260,ANACOMP INC,199812,29-12-1998,10-K405,https://www.sec.gov/Archives/edgar/data/6260/0001047469-98-045227.txt,45,5,0.7999999840000004,2.95,0.6271186440677966,1.4308474576271188,37,59,3,0,0.7627118644067796,0.0847457627118644,0.05084745762711865,0.0,0
133,6260,ANACOMP INC,199902,11-02-1999,10-Q,https://www.sec.gov/Archives/edgar/data/6260/0000006260-99-000005.txt,37,20,0.2982456088027086,5.4,0.5833333333333334,2.3933333333333335,63,108,1,1,0.3425925925925926,0.18518518518518517,0.009259259259259259,0.009259259259259259,1
134,6260,ANACOMP INC,199905,17-05-1999,10-Q,https://www.sec.gov/Archives/edgar/data/6260/0000006260-99-000007.txt,45,12,0.5789473582640815,4.4,0.4090909090909091,1.9236363636363638,36,88,1,0,0.5113636363636364,0.13636363636363635,0.011363636363636364,0.0,0
135,6260,ANACOMP INC,199908,13-08-1999,10-Q,https://www.sec.gov/Archives/edgar/data/6260/0000006260-99-000010.txt,36,24,0.19999999666666674,5.1,0.4803921568627451,2.232156862745098,49,102,0,3,0.35294117647058826,0.23529411764705882,0.0,0.029411764705882353,3
136,11860,BETHLEHEM STEEL CORP /DE/,199811,12-11-1998,10-Q,https://www.sec.gov/Archives/edgar/data/11860/0000011860-98-000022.txt,56,7,0.777777765432099,3.65,0.5616438356164384,1.6846575342465755,41,73,1,1,0.7671232876712328,0.0958904109589041,0.0136986301369863,0.0136986301369863,1
137,11860,BETHLEHEM STEEL CORP /DE/,199903,24-03-1999,10-K405,https://www.sec.gov/Archives/edgar/data/11860/0001021408-99-000543.txt,48,9,0.6842105143120962,3.5,0.42857142857142855,1.5714285714285714,30,70,3,1,0.6857142857142857,0.12857142857142856,0.04285714285714286,0.014285714285714285,1
138,11860,BETHLEHEM STEEL CORP /DE/,199905,14-05-1999,10-Q,https://www.sec.gov/Archives/edgar/data/11860/0000011860-99-000025.txt,24,8,0.49999998437500054,2.25,0.6222222222222222,1.1488888888888888,28,45,0,0,0.5333333333333333,0.17777777777777778,0.0,0.0,0
139,11860,BETHLEHEM STEEL CORP /DE/,199906,29-06-1999,10-K/A,https://www.sec.gov/Archives/edgar/data/11860/0000011860-99-000030.txt,29,5,0.7058823321799315,2.05,0.6829268292682927,1.0931707317073172,28,41,0,0,0.7073170731707317,0.12195121951219512,0.0,0.0,0
140,11860,BETHLEHEM STEEL CORP /DE/,199908,05-08-1999,10-Q,https://www.sec.gov/Archives/edgar/data/11860/0000011860-99-000035.txt,68,25,0.4623655864261765,7.1,0.5422535211267606,3.0569014084507042,77,142,2,0,0.4788732394366197,0.176056338028169,0.014084507042253521,0.0,0
141,11860,BETHLEHEM STEEL CORP /DE/,199911,02-11-1999,10-Q,https://www.sec.gov/Archives/edgar/data/11860/0000011860-99-000042.txt,61,14,0.6266666583111112,4.95,0.6060606060606061,2.2224242424242426,60,99,3,1,0.6161616161616161,0.1414141414141414,0.030303030303030304,0.010101010101010102,1
142,11860,BETHLEHEM STEEL CORP /DE/,200003,09-03-2000,10-K,https://www.sec.gov/Archives/edgar/data/11860/0000011860-00-000019.txt,45,5,0.7999999840000004,2.95,0.6271186440677966,1.4308474576271188,37,59,3,0,0.7627118644067796,0.0847457627118644,0.05084745762711865,0.0,0
143,11860,BETHLEHEM STEEL CORP /DE/,200005,03-05-2000,10-Q,https://www.sec.gov/Archives/edgar/data/11860/0000011860-00-000022.txt,37,20,0.2982456088027086,5.4,0.5833333333333334,2.3933333333333335,63,108,1,1,0.3425925925925926,0.18518518518518517,0.009259259259259259,0.009259259259259259,1
144,11860,BETHLEHEM STEEL CORP /DE/,200006,28-06-2000,10-K/A,https://www.sec.gov/Archives/edgar/data/11860/0000011860-00-000025.txt,45,12,0.5789473582640815,4.4,0.4090909090909091,1.9236363636363638,36,88,1,0,0.5113636363636364,0.13636363636363635,0.011363636363636364,0.0,0
145,11860,BETHLEHEM STEEL CORP /DE/,200007,26-07-2000,10-Q,https://www.sec.gov/Archives/edgar/data/11860/0000011860-00-000028.txt,36,24,0.19999999666666674,5.1,0.4803921568627451,2.232156862745098,49,102,0,3,0.35294117647058826,0.23529411764705882,0.0,0.029411764705882353,3
146,11860,BETHLEHEM STEEL CORP /DE/,200010,25-10-2000,10-Q,https://www.sec.gov/Archives/edgar/data/11860/0000011860-00-000038.txt,56,7,0.777777765432099,3.65,0.5616438356164384,1.6846575342465755,41,73,1,1,0.7671232876712328,0.0958904109589041,0.0136986301369863,0.0136986301369863,1
147,12239,SPHERIX INC,200704,02-04-2007,10-K,https://www.sec.gov/Archives/edgar/data/12239/0001104659-07-024804.txt,48,9,0.6842105143120962,3.5,0.42857142857142855,1.5714285714285714,30,70,3,1,0.6857142857142857,0.12857142857142856,0.04285714285714286,0.014285714285714285,1
148,12239,SPHERIX INC,200705,16-05-2007,NT 10-Q,https://www.sec.gov/Archives/edgar/data/12239/0001104659-07-040463.txt,24,8,0.49999998437500054,2.25,0.6222222222222222,1.1488888888888888,28,45,0,0,0.5333333333333333,0.17777777777777778,0.0,0.0,0
149,12239,SPHERIX INC,200705,18-05-2007,10-Q,https://www.sec.gov/Archives/edgar/data/12239/0001104659-07-041441.txt,29,5,0.7058823321799315,2.05,0.6829268292682927,1.0931707317073172,28,41,0,0,0.7073170731707317,0.12195121951219512,0.0,0.0,0
150,12239,SPHERIX INC,200705,23-05-2007,10-K/A,https://www.sec.gov/Archives/edgar/data/12239/0001104659-07-042333.txt,37,20,0.2982456088027086,5.4,0.5833333333333334,2.3933333333333335,63,108,1,1,0.3425925925925926,0.18518518518518517,0.009259259259259259,0.009259259259259259,1
151,12239,SPHERIX INC,200708,14-08-2007,10-Q,https://www.sec.gov/Archives/edgar/data/12239/0001104659-07-062470.txt,45,12,0.5789473582640815,4.4,0.4090909090909091,1.9236363636363638,36,88,1,0,0.5113636363636364,0.13636363636363635,0.011363636363636364,0.0,0
